episode,DDPG-3
338,10.009999776259065
339,8.849999802187085
340,10.099999774247408
341,6.939999844878912
342,10.369999768212438
343,11.749999737367034
344,12.609999718144536
345,6.149999862536788
346,6.679999850690365
347,11.819999735802412
348,13.569999696686864
349,4.979999888688326
350,7.759999826550484
351,8.039999820291996
352,5.949999867007136
353,13.369999701157212
354,9.109999796375632
355,6.489999854937196
356,8.24999981559813
357,10.129999773576856
358,7.019999843090773
359,7.469999833032489
360,9.009999798610806
361,10.369999768212438
362,12.369999723508954
363,12.829999713227153
364,8.799999803304672
365,14.659999672323465
366,28.77999935671687
367,12.789999714121222
368,17.81999960169196
369,15.79999964684248
370,14.469999676570296
371,11.669999739155173
372,15.959999643266201
373,16.33999963477254
374,15.989999642595649
375,20.82999953441322
376,12.329999724403024
377,15.519999653100967
378,11.879999734461308
379,10.64999976195395
380,16.33999963477254
381,11.419999744743109
382,12.319999724626541
383,12.899999711662531
384,13.729999693110585
385,17.629999605938792
386,16.759999625384808
387,19.339999567717314
388,10.25999977067113
389,17.07999961823225
390,13.559999696910381
391,9.039999797940254
392,17.19999961555004
393,9.929999778047204
394,10.929999755695462
395,12.999999709427357
396,13.839999690651894
397,14.499999675899744
398,18.219999592751265
399,13.97999968752265
400,18.43999958783388
401,20.809999534860253
402,20.389999544247985
403,15.48999965377152
404,8.699999805539846
405,7.909999823197722
406,22.45999949797988
407,20.589999539777637
408,25.16999943740666
409,39.25999912247062
410,23.35999947786331
411,17.089999618008733
412,18.579999584704638
413,7.249999837949872
414,15.52999965287745
415,15.999999642372131
416,17.53999960795045
417,17.289999613538384
418,16.819999624043703
419,17.289999613538384
420,24.219999458640814
421,17.30999961309135
422,23.62999947182834
423,20.86999953351915
424,14.509999675676227
425,21.439999520778656
426,15.239999659359455
427,14.579999674111605
428,13.66999969445169
429,20.339999545365572
430,19.119999572634697
431,25.899999421089888
432,30.04999932833016
433,22.279999502003193
434,23.809999467805028
435,38.009999150410295
436,24.77999944612384
437,21.679999515414238
438,24.139999460428953
439,21.18999952636659
440,26.02999941818416
441,36.969999173656106
442,26.009999418631196
443,14.429999677464366
444,25.319999434053898
445,16.079999640583992
446,17.939999599009752
447,23.329999478533864
448,23.989999463781714
449,21.41999952122569
450,24.649999449029565
451,21.44999952055514
452,18.799999579787254
453,24.489999452605844
454,16.399999633431435
455,38.37999914214015
456,23.799999468028545
457,19.70999955944717
458,15.149999661371112
459,26.819999400526285
460,19.489999564364552
461,22.22999950312078
462,18.11999959498644
463,14.749999670311809
464,3.1699999291449785
465,14.28999968059361
466,22.859999489039183
467,20.44999954290688
468,19.929999554529786
469,23.439999476075172
470,23.989999463781714
471,29.569999339058995
472,29.70999933592975
473,23.15999948233366
474,26.25999941304326
475,25.259999435395002
476,21.87999951094389
477,27.129999393597245
478,24.799999445676804
479,28.72999935783446
480,26.889999398961663
481,18.679999582469463
482,27.159999392926693
483,28.399999365210533
484,19.459999565035105
485,25.299999434500933
486,31.609999293461442
487,24.449999453499913
488,22.979999486356974
489,32.3799992762506
490,26.56999940611422
491,27.039999395608902
492,26.279999412596226
493,31.319999299943447
494,28.599999360740185
495,27.759999379515648
496,33.10999925993383
497,30.00999932922423
498,39.4999991171062
499,31.90999928675592
500,26.079999417066574
501,20.889999533072114
502,35.31999921053648
503,29.869999332353473
504,32.71999926865101
505,27.41999938711524
506,28.84999935515225
507,26.129999415948987
508,34.31999923288822
509,37.629999158903956
510,34.909999219700694
511,35.89999919757247
512,36.40999918617308
513,36.02999919466674
514,31.109999304637313
515,34.95999921858311
516,37.389999164268374
517,19.759999558329582
518,32.91999926418066
519,33.33999925479293
520,39.45999911800027
521,33.77999924495816
522,33.019999261945486
523,34.12999923713505
524,21.229999525472522
525,35.89999919757247
526,32.21999927982688
527,30.149999326094985
528,33.30999925546348
529,35.92999919690192
530,35.03999921679497
531,31.029999306425452
532,33.789999244734645
533,33.56999924965203
534,32.45999927446246
535,38.73999913409352
536,31.579999294131994
537,30.269999323412776
538,38.41999914124608
539,27.61999938264489
540,31.119999304413795
541,27.089999394491315
542,30.74999931268394
543,27.969999374821782
544,36.149999191984534
545,35.73999920114875
546,36.6299991812557
547,24.369999455288053
548,21.599999517202377
549,27.049999395385385
550,34.57999922707677
551,35.40999920852482
552,33.65999924764037
553,33.11999925971031
554,32.28999927826226
555,28.569999361410737
556,33.129999259486794
557,32.99999926239252
558,36.229999190196395
559,38.41999914124608
560,33.53999925032258
561,27.84999937750399
562,36.83999917656183
563,31.239999301731586
564,36.12999919243157
565,30.66999931447208
566,30.389999320730567
567,24.70999944768846
568,33.68999924696982
569,29.419999342411757
570,28.799999356269836
571,31.649999292567372
572,26.869999399408698
573,38.8099991325289
574,33.45999925211072
575,28.92999935336411
576,34.68999922461808
577,33.129999259486794
578,27.61999938264489
579,32.549999272450805
580,31.929999286308885
581,33.639999248087406
582,26.94999939762056
583,30.70999931357801
584,31.889999287202954
585,33.56999924965203
586,34.68999922461808
587,29.999999329447746
588,33.02999926172197
589,30.55999931693077
590,33.059999261051416
591,34.93999921903014
592,32.51999927312136
593,34.6199992261827
594,36.269999189302325
595,33.519999250769615
596,37.009999172762036
597,35.959999196231365
598,34.06999923847616
599,33.57999924942851
600,32.79999926686287
601,29.85999933257699
602,31.359999299049377
603,37.74999915622175
604,32.75999926775694
605,27.4999993853271
606,35.919999197125435
607,32.199999280273914
608,31.969999285414815
609,29.329999344423413
610,30.219999324530363
611,35.2499992121011
612,28.77999935671687
613,35.489999206736684
614,35.19999921321869
615,36.55999918282032
616,32.399999275803566
617,36.98999917320907
618,34.6199992261827
619,31.63999929279089
620,29.58999933861196
621,34.11999923735857
622,34.099999237805605
623,35.38999920897186
624,34.29999923333526
625,34.289999233558774
626,37.28999916650355
627,23.919999465346336
628,21.899999510496855
629,34.49999922886491
630,32.439999274909496
631,29.069999350234866
632,34.76999922282994
633,25.229999436065555
634,33.289999255910516
635,30.029999328777194
636,35.689999202266335
637,31.859999287873507
638,32.82999926619232
639,28.38999936543405
640,34.19999923557043
641,32.469999274238944
642,29.809999333694577
643,28.219999369233847
644,32.92999926395714
645,36.3999991863966
646,31.539999295026064
647,37.009999172762036
648,30.5999993160367
649,38.199999146163464
650,34.95999921858311
651,30.039999328553677
652,30.969999307766557
653,29.099999349564314
654,31.229999301955104
655,34.49999922886491
656,26.829999400302768
657,24.379999455064535
658,34.76999922282994
659,34.72999922372401
660,36.079999193549156
661,31.44999929703772
662,27.289999390020967
663,38.29999914392829
664,37.52999916113913
665,37.4899991620332
666,33.169999258592725
667,32.98999926261604
668,30.539999317377806
669,31.739999290555716
670,29.889999331906438
671,32.10999928228557
672,32.51999927312136
673,29.15999934822321
674,38.61999913677573
675,32.44999927468598
676,35.16999921388924
677,36.23999918997288
678,35.35999920964241
679,35.04999921657145
680,29.89999933168292
681,23.909999465569854
682,32.05999928340316
683,36.54999918304384
684,33.129999259486794
685,33.89999924227595
686,32.98999926261604
687,26.749999402090907
688,29.649999337270856
689,37.8899991530925
690,27.719999380409718
691,34.989999217912555
692,29.65999933704734
693,38.199999146163464
694,36.70999917946756
695,37.739999156445265
696,37.899999152868986
697,31.13999930396676
698,29.149999348446727
699,34.45999922975898
700,31.55999929457903
701,27.859999377280474
702,33.129999259486794
703,26.79999940097332
704,33.02999926172197
705,36.19999919086695
706,25.189999436959624
707,32.06999928317964
708,29.369999343529344
709,32.05999928340316
710,33.009999262169
711,32.87999926507473
712,31.499999295920134
713,30.85999931022525
714,26.37999941036105
715,29.07999935001135
716,37.239999167621136
717,28.049999373033643
718,27.449999386444688
719,26.279999412596226
720,29.139999348670244
721,30.649999314919114
722,30.27999932318926
723,24.89999944344163
724,29.839999333024025
725,27.80999937839806
726,36.6299991812557
727,28.899999354034662
728,32.429999275133014
729,32.16999928094447
730,37.36999916471541
731,33.169999258592725
732,28.679999358952045
733,34.74999922327697
734,29.15999934822321
735,29.839999333024025
736,26.539999406784773
737,29.999999329447746
738,30.94999930821359
739,32.59999927133322
740,30.649999314919114
741,25.319999434053898
742,26.419999409466982
743,34.02999923937023
744,31.109999304637313
745,31.90999928675592
746,31.79999928921461
747,30.929999308660626
748,28.379999365657568
749,33.56999924965203
750,31.419999297708273
751,34.66999922506511
752,32.67999926954508
753,25.299999434500933
754,31.779999289661646
755,28.19999936968088
756,31.029999306425452
757,29.809999333694577
758,31.089999305084348
759,25.82999942265451
760,31.979999285191298
761,34.50999922864139
762,23.249999480322003
763,27.549999384209514
764,34.00999923981726
765,32.21999927982688
766,25.55999942868948
767,28.169999370351434
768,30.119999326765537
769,22.199999503791332
770,29.65999933704734
771,26.59999940544367
772,34.759999223053455
773,30.379999320954084
774,26.319999411702156
775,25.119999438524246
776,28.559999361634254
777,30.47999931871891
778,24.81999944522977
779,34.559999227523804
780,27.18999939225614
781,20.819999534636736
782,32.239999279379845
783,27.779999379068613
784,29.099999349564314
785,18.869999578222632
786,30.449999319389462
787,31.71999929100275
788,30.109999326989055
789,27.469999385997653
790,29.08999934978783
791,36.109999192878604
792,23.62999947182834
793,29.19999934732914
794,27.14999939315021
795,26.009999418631196
796,29.7399993352592
797,34.409999230876565
798,29.539999339729548
799,28.139999371021986
800,32.87999926507473
801,25.309999434277415
802,31.78999928943813
803,29.229999346658587
804,30.839999310672283
805,27.489999385550618
806,28.57999936118722
807,22.799999490380287
808,31.929999286308885
809,30.24999932385981
810,26.039999417960644
811,30.769999312236905
812,28.759999357163906
813,30.459999319165945
814,33.67999924719334
815,33.73999924585223
816,27.469999385997653
817,33.41999925300479
818,34.62999922595918
819,33.45999925211072
820,32.82999926619232
821,28.449999364092946
822,34.53999922797084
823,26.939999397844076
824,32.18999928049743
825,27.929999375715852
826,33.81999924406409
827,34.54999922774732
828,28.949999352917075
829,31.48999929614365
830,31.969999285414815
831,30.97999930754304
832,31.67999929189682
833,28.569999361410737
834,37.929999152198434
835,33.60999924875796
836,28.479999363422394
837,28.209999369457364
838,31.549999294802547
839,29.019999351352453
840,31.56999929435551
841,27.10999939404428
842,28.489999363198876
843,32.53999927267432
844,32.87999926507473
845,29.289999345317483
846,19.959999553859234
847,22.8499994892627
848,21.95999950915575
849,31.319999299943447
850,32.94999926351011
851,35.769999200478196
852,34.64999922551215
853,29.38999934308231
854,32.589999271556735
855,30.379999320954084
856,32.05999928340316
857,26.349999411031604
858,23.649999471381307
859,24.66999944858253
860,32.75999926775694
861,27.269999390468
862,16.56999962963164
863,33.91999924182892
864,18.89999957755208
865,24.449999453499913
866,32.17999928072095
867,31.649999292567372
868,23.92999946512282
869,25.269999435171485
870,29.339999344199896
871,35.31999921053648
872,32.34999927692115
873,29.109999349340796
874,29.54999933950603
875,28.03999937325716
876,33.42999925278127
877,26.549999406561255
878,31.699999291449785
879,30.8299993108958
880,27.949999375268817
881,31.09999930486083
882,35.0799992159009
883,32.45999927446246
884,29.529999339953065
885,30.819999311119318
886,32.859999265521765
887,34.76999922282994
888,25.569999428465962
889,22.95999948680401
890,30.109999326989055
891,26.079999417066574
892,30.409999320283532
893,27.099999394267797
894,30.47999931871891
895,31.20999930240214
896,23.949999464675784
897,28.689999358728528
898,25.55999942868948
899,27.519999384880066
900,30.459999319165945
901,38.239999145269394
902,22.529999496415257
903,33.42999925278127
904,25.549999428912997
905,33.53999925032258
906,25.43999943137169
907,25.90999942086637
908,24.54999945126474
909,33.09999926015735
910,35.36999920941889
911,33.329999255016446
912,29.599999338388443
913,34.29999923333526
914,32.47999927401543
915,31.039999306201935
916,20.379999544471502
917,26.779999401420355
918,31.86999928764999
919,21.349999522790313
920,30.039999328553677
921,24.74999944679439
922,18.85999957844615
923,20.52999954111874
924,29.909999331459403
925,33.059999261051416
926,19.109999572858214
927,34.88999922014773
928,24.719999447464943
929,27.409999387338758
930,36.309999188408256
931,38.359999142587185
932,32.78999926708639
933,28.799999356269836
934,32.53999927267432
935,35.759999200701714
936,18.66999958269298
937,20.87999953329563
938,28.80999935604632
939,36.269999189302325
940,32.45999927446246
941,36.36999918706715
942,31.189999302849174
943,27.009999396279454
944,31.589999293908477
945,32.17999928072095
946,35.42999920807779
947,20.539999540895224
948,32.55999927222729
949,28.909999353811145
950,29.679999336600304
951,30.05999932810664
952,29.97999932989478
953,25.63999942690134
954,33.059999261051416
955,35.459999207407236
956,30.659999314695597
957,33.03999926149845
958,33.57999924942851
959,30.27999932318926
960,33.399999253451824
961,22.519999496638775
962,27.049999395385385
963,32.899999264627695
964,25.699999425560236
965,15.29999965801835
966,25.199999436736107
967,26.929999398067594
968,30.70999931357801
969,24.78999944590032
970,33.359999254345894
971,19.62999956123531
972,28.879999354481697
973,34.719999223947525
974,23.569999473169446
975,30.489999318495393
976,29.35999934375286
977,22.819999489933252
978,35.69999920204282
979,29.189999347552657
980,24.539999451488256
981,25.9499994199723
982,27.909999376162887
983,34.26999923400581
984,31.78999928943813
985,32.2099992800504
986,21.45999952033162
987,18.719999581575394
988,27.979999374598265
989,30.90999930910766
990,26.129999415948987
991,23.299999479204416
992,25.689999425783753
993,23.85999946668744
994,36.379999186843634
995,29.949999330565333
996,21.789999512955546
997,30.78999931178987
998,28.80999935604632
999,25.199999436736107
1000,24.699999447911978
1001,28.599999360740185
1002,30.229999324306846
1003,25.319999434053898
1004,26.239999413490295
1005,20.629999538883567
1006,32.279999278485775
1007,35.12999921478331
1008,32.88999926485121
1009,27.359999388456345
1010,30.08999932743609
1011,26.849999399855733
1012,27.209999391809106
1013,38.75999913364649
1014,30.079999327659607
1015,24.099999461323023
1016,34.42999923042953
1017,30.159999325871468
1018,26.169999415054917
1019,32.28999927826226
1020,25.299999434500933
1021,30.459999319165945
1022,27.289999390020967
1023,27.399999387562275
1024,22.33999950066209
1025,24.00999946333468
1026,23.85999946668744
1027,22.209999503567815
1028,28.009999373927712
1029,27.7299993801862
1030,24.119999460875988
1031,34.85999922081828
1032,33.089999260380864
1033,32.05999928340316
1034,29.34999934397638
1035,26.579999405890703
1036,24.639999449253082
1037,25.029999440535903
1038,20.169999549165368
1039,28.73999935761094
1040,29.789999334141612
1041,26.819999400526285
1042,29.459999341517687
1043,24.999999441206455
1044,28.599999360740185
1045,27.789999378845096
1046,30.849999310448766
1047,21.68999951519072
1048,23.46999947540462
1049,28.859999354928732
1050,30.47999931871891
1051,23.489999474957585
1052,27.059999395161867
1053,23.04999948479235
1054,20.159999549388885
1055,28.399999365210533
1056,31.889999287202954
1057,29.989999329671264
1058,31.299999300390482
1059,36.999999172985554
1060,29.909999331459403
1061,26.869999399408698
1062,30.47999931871891
1063,32.34999927692115
1064,35.85999919846654
1065,34.14999923668802
1066,28.479999363422394
1067,29.989999329671264
1068,32.859999265521765
1069,28.45999936386943
1070,30.269999323412776
1071,29.619999337941408
1072,26.159999415278435
1073,26.189999414607882
1074,32.86999926529825
1075,32.34999927692115
1076,22.259999502450228
1077,32.68999926932156
1078,28.4199993647635
1079,32.40999927558005
1080,25.819999422878027
1081,33.95999924093485
1082,31.029999306425452
1083,32.57999927178025
1084,32.02999928407371
1085,28.869999354705215
1086,30.389999320730567
1087,26.119999416172504
1088,36.579999182373285
1089,32.36999927647412
1090,21.929999509826303
1091,31.75999929010868
1092,31.039999306201935
1093,28.30999936722219
1094,31.349999299272895
1095,28.57999936118722
1096,30.809999311342835
1097,29.789999334141612
1098,36.50999918393791
1099,35.85999919846654
1100,34.51999922841787
1101,33.53999925032258
1102,32.899999264627695
1103,36.75999917834997
1104,36.039999194443226
1105,34.489999229088426
1106,35.919999197125435
1107,28.689999358728528
1108,33.399999253451824
1109,27.599999383091927
1110,28.399999365210533
1111,34.8499992210418
1112,29.679999336600304
1113,34.95999921858311
1114,36.40999918617308
1115,30.039999328553677
1116,35.799999199807644
1117,32.319999277591705
1118,31.969999285414815
1119,30.959999307990074
1120,33.91999924182892
1121,35.86999919824302
1122,30.649999314919114
1123,33.22999925725162
1124,29.489999340847135
1125,30.339999321848154
1126,22.639999493956566
1127,33.009999262169
1128,34.88999922014773
1129,34.33999923244119
1130,32.76999926753342
1131,30.89999930933118
1132,32.199999280273914
1133,32.749999267980456
1134,29.19999934732914
1135,33.71999924629927
1136,34.45999922975898
1137,25.779999423772097
1138,31.029999306425452
1139,31.90999928675592
1140,29.19999934732914
1141,29.719999335706234
1142,30.94999930821359
1143,22.839999489486217
1144,33.99999924004078
1145,37.53999916091561
1146,32.13999928161502
1147,31.499999295920134
1148,31.149999303743243
1149,24.47999945282936
1150,29.069999350234866
1151,29.599999338388443
1152,27.249999390915036
1153,31.319999299943447
1154,31.109999304637313
1155,34.27999923378229
1156,32.96999926306307
1157,30.929999308660626
1158,27.559999383985996
1159,31.589999293908477
1160,36.77999917790294
1161,29.279999345541
1162,29.259999345988035
1163,27.979999374598265
1164,28.449999364092946
1165,30.20999932475388
1166,29.97999932989478
1167,32.429999275133014
1168,28.639999359846115
1169,20.009999552741647
1170,25.939999420195818
1171,37.93999915197492
1172,27.949999375268817
1173,26.439999409019947
1174,23.519999474287033
1175,30.799999311566353
1176,26.109999416396022
1177,28.439999364316463
1178,31.859999287873507
1179,32.67999926954508
1180,26.09999941661954
1181,29.579999338835478
1182,37.159999169409275
1183,21.37999952211976
1184,26.629999404773116
1185,20.36999954469502
1186,22.749999491497874
1187,29.379999343305826
1188,24.909999443218112
1189,27.599999383091927
1190,28.789999356493354
1191,28.1899993699044
1192,24.769999446347356
1193,30.659999314695597
1194,28.989999352023005
1195,26.859999399632215
1196,23.909999465569854
1197,31.82999928854406
1198,27.599999383091927
1199,31.269999301061034
1200,21.279999524354935
1201,28.869999354705215
1202,26.06999941729009
1203,32.819999266415834
1204,20.779999535530806
1205,31.739999290555716
1206,32.79999926686287
1207,24.86999944411218
1208,29.479999341070652
1209,28.50999936275184
1210,26.889999398961663
1211,25.769999423995614
1212,33.81999924406409
1213,29.679999336600304
1214,30.20999932475388
1215,32.279999278485775
1216,33.41999925300479
1217,34.66999922506511
1218,29.58999933861196
1219,32.82999926619232
1220,32.67999926954508
1221,28.599999360740185
1222,27.33999938890338
1223,28.859999354928732
1224,36.21999919041991
1225,23.50999947451055
1226,23.729999469593167
1227,33.56999924965203
1228,34.599999226629734
1229,31.399999298155308
1230,26.59999940544367
1231,29.829999333247542
1232,27.049999395385385
1233,30.05999932810664
1234,32.10999928228557
1235,39.56999911554158
1236,26.899999398738146
1237,34.97999921813607
1238,32.80999926663935
1239,36.09999919310212
1240,30.32999932207167
1241,28.11999937146902
1242,34.30999923311174
1243,28.249999368563294
1244,31.289999300614
1245,32.28999927826226
1246,22.319999501109123
1247,30.619999315589666
1248,32.6099992711097
1249,32.91999926418066
1250,31.499999295920134
1251,31.129999304190278
1252,31.82999928854406
1253,28.019999373704195
1254,25.819999422878027
1255,29.689999336376786
1256,27.25999939069152
1257,30.879999309778214
1258,29.309999344870448
1259,21.739999514073133
1260,27.489999385550618
1261,23.34999947808683
1262,26.6399994045496
1263,24.43999945372343
1264,20.56999954022467
1265,31.539999295026064
1266,24.429999453946948
1267,23.57999947294593
1268,25.969999419525266
1269,22.909999487921596
1270,26.149999415501952
1271,33.34999925456941
1272,22.839999489486217
1273,28.03999937325716
1274,29.46999934129417
1275,28.69999935850501
1276,30.51999931782484
1277,27.749999379739165
1278,32.68999926932156
1279,23.529999474063516
1280,28.369999365881085
1281,31.389999298378825
1282,30.27999932318926
1283,23.789999468252063
1284,24.059999462217093
1285,21.989999508485198
1286,33.7599992454052
1287,27.059999395161867
1288,28.049999373033643
1289,26.83999940007925
1290,26.71999940276146
1291,22.679999493062496
1292,21.739999514073133
1293,21.91999951004982
1294,27.129999393597245
1295,27.56999938376248
1296,26.44999940879643
1297,28.84999935515225
1298,29.519999340176582
1299,26.09999941661954
1300,28.19999936968088
1301,20.109999550506473
1302,36.35999918729067
1303,22.529999496415257
1304,31.56999929435551
1305,31.119999304413795
1306,24.35999945551157
1307,34.599999226629734
1308,32.99999926239252
1309,33.519999250769615
1310,33.18999925814569
1311,31.809999288991094
1312,33.0699992608279
1313,29.339999344199896
1314,28.179999370127916
1315,27.679999381303787
1316,31.729999290779233
1317,34.45999922975898
1318,29.93999933078885
1319,26.279999412596226
1320,30.919999308884144
1321,29.43999934196472
1322,28.609999360516667
1323,26.269999412819743
1324,26.399999409914017
1325,21.99999950826168
1326,28.519999362528324
1327,29.849999332800508
1328,34.07999923825264
1329,28.869999354705215
1330,26.249999413266778
1331,25.929999420419335
1332,32.2099992800504
1333,28.519999362528324
1334,30.269999323412776
1335,34.3899992313236
1336,34.64999922551215
1337,27.519999384880066
1338,32.64999927021563
1339,26.28999941237271
1340,26.429999409243464
1341,22.949999487027526
1342,24.93999944254756
1343,22.34999950043857
1344,30.219999324530363
1345,34.909999219700694
1346,28.34999936632812
1347,33.83999924361706
1348,26.519999407231808
1349,28.46999936364591
1350,28.609999360516667
1351,25.44999943114817
1352,28.749999357387424
1353,25.66999942623079
1354,30.58999931626022
1355,35.149999214336276
1356,26.29999941214919
1357,26.109999416396022
